company_name	regorg	regidate	morregcno	priclasecam	change	public_date	status	cancel	guadetali	mortagee	priclasec	company_name	bbd_qyxx_id	bbd_unique_id
安徽莱姆佳生物科技股份有限公司	怀远县市场监督管理局	2016/8/31	5.5201E+13	205.98		2016/8/31	有效		[{"owner":"安徽莱姆佳生物科技股份有限公司","name":"叉车","details":"1套 良好 良好 该公司车间内","remarks":},{"owner":"安徽莱姆佳生物科技股份有限公司","name":"配电柜","details":"7套 良好 良好 该公司车间内","remarks":},{"owner":"安徽莱姆佳生物科技股份有限公司","name":"减速机","details":"1套 良好 良好 该公司车间内","remarks":},{"owner":"安徽莱姆佳生物科技股份有限公司","name":"风机","details":"1套 良好 良好 该公司车间内","remarks":"等设备"}]	[{"morname":"安徽莱姆佳生物科技股份有限公司","morno":"其他","idno":"91340321675852789C"}]	[{"period":"自2016年08月30日至2017年08月29日","amount":"205.98万元","kind":"借款合同","range":"主债权","remarks":}]	安徽莱姆佳生物科技股份有限公司	2e244db8a6984d539fc0e32f1b1b24f9	65f1a3bf90d999809fdb43797e356edf
安徽巨星钢业有限公司	绩溪县市场监督管理局	2015/6/4	5.6306E+13	200		2015/6/4	无效	[{"cancel_reason":"1","cancel_date":"2015年10月20日"}]	[{"owner":"安徽巨星钢业有限公司","name":"304管","details":"56\t\t成品","remarks":},{"owner":"安徽巨星钢业有限公司","name":"316管","details":"35\t\t成品","remarks":},{"owner":"安徽巨星钢业有限公司","name":"321管","details":"45\t\t成品","remarks":},{"owner":"安徽巨星钢业有限公司","name":"304管坯","details":"222\t较好\t原材料","remarks":},{"owner":"安徽巨星钢业有限公司","name":"316管坯","details":"48.8\t较好\t原材料","remarks":},{"owner":"安徽巨星钢业有限公司","name":"321管坯","details":"69.8\t较好\t原材料","remarks":}]	[{"morname":"安徽绩溪农村商业银行股份有限公司","morno":"其他","idno":"341800000120593"}]	[{"period":"自2015年06月02日至2015年10月12日","amount":"200万元","kind":"借款合同","range":"担保合同第十一条规定","remarks":}]	安徽巨星钢业有限公司	c784665ab1544b04b131744f565215bd	541db51a5d3b9482f5a7fdd6c4b9267d
安徽盛伟盟电子科技有限公司	蚌埠市蚌山区市场监督管理局	2016/7/6	5.5205E+13	200		2016/7/6	有效		[{"owner":"安徽盛伟盟电子科技有限公司","name":"电子负载仪","details":"2台、良好使用中，位于安徽盛伟盟电子科技有限公司厂区","remarks":},{"owner":"安徽盛伟盟电子科技有限公司","name":"波峰焊机","details":"2条、良好使用中，位于安徽盛伟盟电子科技有限公司厂区","remarks":},{"owner":"安徽盛伟盟电子科技有限公司","name":"工作台","details":"2台、良好使用中，位于安徽盛伟盟电子科技有限公司厂区","remarks":},{"owner":"安徽盛伟盟电子科技有限公司","name":"空压机","details":"1台、良好使用中，位于安徽盛伟盟电子科技有限公司厂区","remarks":},{"owner":"安徽盛伟盟电子科技有限公司","name":"手动折脚机","details":"1台、良好使用中，位于安徽盛伟盟电子科技有限公司厂区","remarks":},{"owner":"安徽盛伟盟电子科技有限公司","name":"丝印机","details":"1台、良好使用中，位于安徽盛伟盟电子科技有限公司厂区","remarks":},{"owner":"安徽盛伟盟电子科技有限公司","name":"散带合并电阻成型机","details":"2台、良好使用中，位于安徽盛伟盟电子科技有限公司厂区","remarks":},{"owner":"安徽盛伟盟电子科技有限公司","name":"老化车","details":"5台、良好使用中，位于安徽盛伟盟电子科技有限公司厂区","remarks":},{"owner":"安徽盛伟盟电子科技有限公司","name":"插件工作台","details":"2台、良好使用中，位于安徽盛伟盟电子科技有限公司厂区","remarks":},{"owner":"安徽盛伟盟电子科技有限公司","name":"工作台","details":"4台、良好使用中，位于安徽盛伟盟电子科技有限公司厂区","remarks":},{"owner":"安徽盛伟盟电子科技有限公司","name":"插件流水线","details":"2条、良好使用中，位于安徽盛伟盟电子科技有限公司厂区","remarks":},{"owner":"安徽盛伟盟电子科技有限公司","name":"高压仪","details":"1台、良好使用中，位于安徽盛伟盟电子科技有限公司厂区","remarks":},{"owner":"安徽盛伟盟电子科技有限公司","name":"高压仪","details":"1台、良好使用中，位于安徽盛伟盟电子科技有限公司厂区","remarks":},{"owner":"安徽盛伟盟电子科技有限公司","name":"SMT贴片机","details":"1台、良好使用中，位于安徽盛伟盟电子科技有限公司厂区","remarks":},{"owner":"安徽盛伟盟电子科技有限公司","name":"包装流水线","details":"1台、良好使用中，位于安徽盛伟盟电子科技有限公司厂区","remarks":},{"owner":"安徽盛伟盟电子科技有限公司","name":"老化车","details":"2台、良好使用中，位于安徽盛伟盟电子科技有限公司厂区","remarks":},{"owner":"安徽盛伟盟电子科技有限公司","name":"接拔机","details":"2台、良好使用中，位于安徽盛伟盟电子科技有限公司厂区","remarks":},{"owner":"安徽盛伟盟电子科技有限公司","name":"变电箱","details":"1台、良好使用中，位于安徽盛伟盟电子科技有限公司厂区","remarks":},{"owner":"安徽盛伟盟电子科技有限公司","name":"ATE","details":"2台、良好使用中，位于安徽盛伟盟电子科技有限公司厂区","remarks":},{"owner":"安徽盛伟盟电子科技有限公司","name":"回流焊","details":"1台、良好使用中，位于安徽盛伟盟电子科技有限公司厂区","remarks":},{"owner":"安徽盛伟盟电子科技有限公司","name":"自动散装电容剪脚机","details":"2台、良好使用中，位于安徽盛伟盟电子科技有限公司厂区","remarks":},{"owner":"安徽盛伟盟电子科技有限公司","name":"电源自动测试仪","details":"2台、良好使用中，位于安徽盛伟盟电子科技有限公司厂区","remarks":},{"owner":"安徽盛伟盟电子科技有限公司","name":"超声波塑焊机","details":"2台、良好使用中，位于安徽盛伟盟电子科技有限公司厂区","remarks":}]	[{"morname":"周丹辉","morno":,"idno":}]	[{"period":"自2016年07月06日至2016年07月24日","amount":"200万元","kind":"借款合同","range":"本金","remarks":}]	安徽盛伟盟电子科技有限公司	540478178fae4736b2f25dd37ce9ddb1	23b463a00cd04f4fc82219696085046a
宿州市东大木业有限公司	宿州市埇桥区市场监督管理局	2015/1/30	5.5703E+13	200		2015/1/30	有效		[{"owner":"宿州市东大木业有限公司","name":"机器设备","details":"4024万元","remarks":}]	[{"morname":"宿州市融通融资担保有限公司","morno":"其他","idno":}]	[{"period":"自2015年01月20日至2016年01月20日","amount":"200万元","kind":"借款合同","range":"本金、利息、违约金等","remarks":}]	宿州市东大木业有限公司	e9cca207b73e456686c7078064a99b74	a7807930a9fd53e58daeb97e0534dec3
宿州市徽香源食品有限公司	宿州市埇桥区市场监督管理局	2016/8/18	5.5703E+13	200		2016/8/18	有效		[{"owner":"宿州市徽香源食品有限公司","name":"机器设备","details":"488万元","remarks":}]	[{"morname":"宿州市融通融资担保有限公司","morno":"其他","idno":"341300000016173（1-1）"}]	[{"period":"自2016年08月02日至2017年08月02日","amount":"200万元","kind":"借款合同","range":"本金、利息、违约金等","remarks":}]	宿州市徽香源食品有限公司	1032b7d1d57e43e78a50a35e541da4ba	2c7951c197f24942375003dfdce16f12
宿州市嘉丰木业有限公司	砀山县市场监督管理局	2016/9/29	5.5707E+13	200		2016/9/29	有效		[{"owner":"宿州市嘉丰木业有限公司","name":"生产设备","details":"99台/套、良好、价值人民币1187万元、宿州市嘉丰木业有限公司。","remarks":}]	[{"morname":"砀山县中小企业融资担保有限公司","morno":"其他","idno":"91341321571775491E"}]	[{"period":"自2016年09月29日至2017年09月29日","amount":"200万元","kind":"借款合同","range":"主债权、利息、违约金等。","remarks":"所报材料真实、合法、有效，一切责任由当事人承担。"}]	宿州市嘉丰木业有限公司	a6c1d6773bbd4fe6890c8942326491a3	aa792565244917d02c9a4208c175c036
宿州市嘉丰木业有限公司	砀山县市场监督管理局	2015/9/30	5.5707E+13	200		2015/9/30	无效	[{"cancel_reason":"1","cancel_date":"2016年09月29日"}]	[{"owner":"宿州市嘉丰木业有限公司","name":"机器/设备","details":"150台/套，良好，价值人民币1155.5万元，宿州市嘉丰木业有限公司","remarks":}]	[{"morname":"砀山县中小企业融资担保有限公司","morno":"其他","idno":"342221000023625"}]	[{"period":"自2015年09月29日至2016年09月29日","amount":"200万元","kind":"借款合同","range":"主债权、利息、违约金等","remarks":"所报材料真实、合法、有效，一切责任由当事人承担。"}]	宿州市嘉丰木业有限公司	a6c1d6773bbd4fe6890c8942326491a3	4d8fa36f06c7b07cf0c670f82279483d
宿州市徽香源食品有限公司	宿州市埇桥区市场监督管理局	2015/9/6	5.5703E+13	200		2015/9/6	有效		[{"owner":"宿州市徽香源食品有限公司","name":"机器设备","details":"488万元","remarks":}]	[{"morname":"宿州市融通融资担保有限公司","morno":"其他","idno":"341300000016173"}]	[{"period":"自2015年08月13日至2016年08月13日","amount":"200万元","kind":"借款合同","range":"本金、利息、违约金等","remarks":}]	宿州市徽香源食品有限公司	1032b7d1d57e43e78a50a35e541da4ba	e4200515f04ba0578f723c540cdfeded
宿州市徽香源食品有限公司	宿州市埇桥区市场监督管理局	2015/1/9	5.5703E+13	200		2015/1/9	有效		[{"owner":"宿州市徽香源食品有限公司","name":"机器设备","details":"488万元","remarks":}]	[{"morname":"宿州市融通融资担保有限公司","morno":,"idno":"341300000016173"}]	[{"period":"自2014年12月17日至2015年12月17日","amount":"200万元","kind":"借款合同","range":"本金、利息、违约金等","remarks":}]	宿州市徽香源食品有限公司	1032b7d1d57e43e78a50a35e541da4ba	7fd6ec140a4d2f05f770ce71de617aec
合肥大道模具有限责任公司	合肥市经济开发区市场监督管理局	2015/6/10	5.5109E+13	200		2015/6/10	无效	[{"cancel_reason":"1","cancel_date":"2016年06月29日"}]	[{"owner":"合肥大道模具有限责任公司","name":"电火花穿孔机等","details":"21台，净值659万元，位于厂内","remarks":}]	[{"morname":"安徽省信用担保集团有限公司","morno":"其他","idno":"340000000038806"}]	[{"period":"自2015年06月12日至2016年06月11日","amount":"200万元","kind":"其他合同","range":"主债权及其他费用","remarks":}]	合肥大道模具有限责任公司	37b61dd51044475582b65eefe931da9c	da0b5c0894ac81cda1cbd9207303f1d2
滁州兴扬汽车有限公司	滁州市经济开发区工商分局	2015/10/27	5.509E+13	200		2015/10/27	有效		[{"owner":"兴扬汽车有限公司","name":"行车","details":"行车共91台存放该公司内","remarks":}]	[{"morname":"滁州皖东农村商业银行股份有限公司扬子支行","morno":"其他","idno":"91341100756833635Y"}]	[{"period":"自2015年10月27日至2016年10月27日","amount":"200万元","kind":"借款合同","range":"设备","remarks":}]	滁州兴扬汽车有限公司	838bb5644351472d894f0707f5483bdb	61015b33a3bb1c040fd1e02ceb2ac67c
安徽栋泰农业科技发展有限公司	和县市场监督管理局	2015/5/5	5.5502E+13	200		2015/5/5	无效	[{"cancel_reason":"1","cancel_date":"2016年05月16日"}]	[{"owner":"安徽栋泰农业科技发展有限公司","name":"机械设备","details":"冷库氨机等价值554.7540万","remarks":}]	[{"morname":"和县振兴融资担保有限公司","morno":"其他","idno":"341424000003807"}]	[{"period":"自2015年04月30日至2016年04月30日","amount":"200万元","kind":"借款合同","range":"主债权本金利息罚金违约金","remarks":}]	安徽栋泰农业科技发展有限公司	3a7394ddfd084a798292645b82d31f6a	87fd2d97ddff72f43549ad7fa75a7323
安徽省含山县顺天纺织有限公司	含山县市场监督管理局	2014/12/18	0555HS002015002	200		2014/12/18	有效		[{"owner":"本公司","name":"并条机","details":"9台  正在使用  价值96万元","remarks":}]	[{"morname":"安徽含山农村商业银行股份有限公司","morno":,"idno":"341423000001155"}]	[{"period":"自2014年12月18日至2015年12月18日","amount":"200万元","kind":"借款合同","range":"本金、利息、违约金、损害赔偿金及实现抵押权的费用","remarks":}]	安徽省含山县顺天纺织有限公司	7079c555f20845c29ec1a0c868dcbdca	927da1bcfdc7172561aabe925db22e76
安徽维亚纳汽车配件制造有限公司	滁州市经济开发区工商分局	2016/3/11	5.509E+13	200		2016/3/11	无效	[{"cancel_reason":"1","cancel_date":"2016年08月19日"}]	[{"owner":"维亚纳公司","name":"冲床","details":"冲床等机器设备共23台存放在该公司内，均为2015.11.16购买","remarks":}]	[{"morname":"滁州皖东农村商业银行股份有限公司丰乐支行","morno":"其他","idno":"91341100573017512H"}]	[{"period":"自2016年01月22日至2017年01月22日","amount":"200万元","kind":"借款合同","range":"机器设备","remarks":}]	安徽维亚纳汽车配件制造有限公司	84529ab371924840853d20856055c242	f602413a5a9a858ef6a7918a7e51637e
黄山道格麦宠物食品有限公司	黄山市黄山区市场监督管理局	2015/4/9	黄市监抵（2015）9号	200		2015/4/9	无效	[{"cancel_reason":"1","cancel_date":"2016年04月18日"}]	[{"owner":"黄山道格麦宠物食品有限公司","name":"烘干机设备","details":"0.2批、状况良好、工业园区","remarks":}]	[{"morname":"黄山市黄山区中小企业融资担保有限公司","morno":"其他","idno":"341003000000741"}]	[{"period":"自2015年04月09日至2016年04月09日","amount":"200万元","kind":"借款合同","range":"主债权","remarks":}]	黄山道格麦宠物食品有限公司	2ff2b85ef7244348a188e72427de3640	661334fe113356599335228fadee4030
宿州市徽香源食品有限公司	宿州市埇桥区市场监督管理局	2016/1/1	5.5703E+13	200		2016/1/1	有效		[{"owner":"宿州市徽香源食品有限公司","name":"机器设备","details":"488万元","remarks":}]	[{"morname":"宿州市融通融资担保有限公司","morno":"其他","idno":"341300000016173"}]	[{"period":"自2015年12月02日至2016年12月02日","amount":"200万元","kind":"借款合同","range":"本金、利息、违约金等","remarks":}]	宿州市徽香源食品有限公司	1032b7d1d57e43e78a50a35e541da4ba	cc6bf52f41d6eb7add8945201a572cf6
安徽省诚恒汽车部件有限公司	滁州市经济开发区工商分局	2016/4/20	5.509E+13	200		2016/4/20	无效	[{"cancel_reason":"1","cancel_date":"2016年07月27日"}]	[{"owner":"市诚恒汽车部件有限公司","name":"自动数控车床","details":"共29台机器存放该公司内，均为2014年7月购买","remarks":}]	[{"morname":"滁州皖东农村商业银行股份有限公司丰乐支行","morno":"其他","idno":"913411005730175017512H"}]	[{"period":"自2015年07月30日至2016年07月30日","amount":"200万元","kind":"借款合同","range":"机器设备","remarks":}]	安徽省诚恒汽车部件有限公司	4039c48c724a431487518b29e0543b18	7ff2f9fe12413074aaf4a643144b2e12
安徽爱乐门窗系统工程有限公司	宿州市埇桥区市场监督管理局	2015/4/13	5.5703E+13	200		2015/4/13	有效		[{"owner":"安徽爱乐门窗系统工程有限公司","name":"机器设备","details":"605万元","remarks":}]	[{"morname":"宿州市融通融资担保有限公司","morno":"其他","idno":"341300000016173"}]	[{"period":"自2015年03月26日至2016年03月26日","amount":"200万元","kind":"借款合同","range":"本金、利息、违约金等","remarks":}]	安徽爱乐门窗系统工程有限公司	a09eb0458b344d489cc0a62defd3a1e1	4ae9d91f723f5350a4a7769f39b90d1f
安徽华安食品有限公司	和县市场监督管理局	2015/11/10	5.5502E+13	200		2015/11/10	无效	[{"cancel_reason":"1","cancel_date":"2016年11月02日"}]	[{"owner":"安徽华安食品有限公司","name":"机械设备","details":"圆盘供瓶机等价值701.8万元","remarks":}]	[{"morname":"和县农村商业银行","morno":"其他","idno":"341424000012289"}]	[{"period":"自2015年11月06日至2016年11月06日","amount":"200万元","kind":"借款合同","range":"主债权本金利息罚金等","remarks":}]	安徽华安食品有限公司	3c6806454a754303855094546ca50651	0c14640a6ee7fa69679bc5134b66c908
安徽省怀远县鑫泰粮油有限公司	怀远县市场监督管理局	2016/8/31	5.5201E+13	200		2016/8/31	有效		[{"owner":"安徽省怀远县鑫泰粮油有限公司","name":"糯米","details":"良好 良好 公司6号仓库","remarks":}]	[{"morname":"怀远县中小企业融资担保有限公司","morno":"其他","idno":"91340321675852789C"}]	[{"period":"自2016年07月19日至2017年07月18日","amount":"200万元","kind":"借款合同","range":"主债权","remarks":}]	安徽省怀远县鑫泰粮油有限公司	80a21ff1b34a4d30b25ad059a71764bf	3dad5744dab00fde0ce5af7d13a9be5c
安徽省怀远县鑫泰粮油有限公司	怀远县市场监督管理局	2016/8/31	5.5201E+13	200		2016/8/31	有效		[{"owner":"安徽省怀远县鑫泰粮油有限公司","name":"糯米","details":"800000吨 良好 良好 该公司仓库内","remarks":}]	[{"morname":"怀远县中小企业融资担保有限公司","morno":"其他","idno":"91340321675852789C"}]	[{"period":"自2016年07月01日至2017年06月30日","amount":"200万元","kind":"借款合同","range":"主债权","remarks":}]	安徽省怀远县鑫泰粮油有限公司	80a21ff1b34a4d30b25ad059a71764bf	acd3456325bd8becc24f63dd67fdc48b
宿州皇冠食品有限公司	砀山县市场监督管理局	2014/11/21	5.5707E+13	200		2014/11/21	无效		[{"owner":"宿州皇冠食品有限公司","name":"机器/设备","details":"78台/，良好，价值人民币718万元，宿州皇冠食品有限公司","remarks":}]	[{"morname":"砀山县农村信用合作联社","morno":,"idno":"341321000002005"}]	[{"period":"自2014年11月21日至2015年11月21日","amount":"200万元","kind":"借款合同","range":"主债权、利息、违约金等。","remarks":"所报材料真实、合法、有效，一切责任由当事人承担。"}]	宿州皇冠食品有限公司	67c42a633a124216a0e01a7f37792c4f	1276fdd499503d7100b74b0824c4f392
安徽嘉盛乳胶丝有限公司	滁州市经济开发区工商分局	2016/3/11	5.509E+13	200		2016/3/11	有效		[{"owner":"嘉盛公司","name":"冷却罐","details":"共52台存放该公司内","remarks":}]	[{"morname":"滁州德善小额贷款有限公司","morno":"其他","idno":"91341100573028799R"}]	[{"period":"自2016年02月03日至2017年02月03日","amount":"200万元","kind":"借款合同","range":"机器设备","remarks":}]	安徽嘉盛乳胶丝有限公司	2e70896fb3294b4fbb8d0ea7ed5ad68f	d4d384fac4f40b333d3dd13703b491e6
安徽嘉盛乳胶丝有限公司	滁州市经济开发区工商分局	2015/3/24	5.509E+12	200		2015/3/24	有效		[{"owner":"安徽嘉盛乳胶丝有限公司","name":"储罐等","details":"共23种机器，均为2011年底购买，现存放公司内","remarks":}]	[{"morname":"滁德善少额贷款有限公司","morno":"其他","idno":"341100000064033"}]	[{"period":"自2015年02月09日至2016年02月09日","amount":"200万元","kind":"借款合同","range":"机器设备","remarks":}]	安徽嘉盛乳胶丝有限公司	2e70896fb3294b4fbb8d0ea7ed5ad68f	25a5739ab261b6e2c04b7dc33dd1e5c3
滁州兴扬汽车有限公司	滁州市经济技术开发区市场监督管理局	2015/10/27	5.509E+13	200		2015/10/27	有效		[{"owner":"兴扬汽车有限公司","name":"行车","details":"行车共91台存放该公司内","remarks":}]	[{"morname":"滁州皖东农村商业银行股份有限公司扬子支行","morno":"其他","idno":"91341100756833635Y"}]	[{"period":"自2015年10月27日至2016年10月27日","amount":"200万元","kind":"借款合同","range":"设备","remarks":}]	滁州兴扬汽车有限公司	838bb5644351472d894f0707f5483bdb	bd9a8b82a33837db94a784e876c59d6e
滁州兴扬汽车有限公司	滁州市琅琊区市场监督管理局	2014/11/3	5.503E+13	200		2014/11/3	无效	[{"cancel_reason":"1","cancel_date":"2015年10月27日"}]	[{"owner":"滁州兴扬汽车有限公司","name":"CO2气体焊机","details":"2台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"交流电焊机","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"行车","details":"3台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"行车","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"打码机","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"CO2气体焊机","details":"2台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"CO2气体焊机","details":"20台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"直流焊机","details":"6台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"剪板机","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"叉车","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"低压柜","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"逆变式氩弧直流焊机","details":"12台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"LD行车","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"电动单梁行车5T","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"直流焊机","details":"3台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"电动平板坡口机","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"气动切割机","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"压力机","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"卷板机","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"CO2气体焊机","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"等离子切割机","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"埋弧焊机","details":"2台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"CO2气体焊机","details":"6台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"电动单梁行车","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"行车","details":"3台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"逆变式MIT/MAG弧焊机","details":"9台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"虹光扫描仪","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"板料折弯机","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"120全电子汽车衡","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"空压机","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"智能启动标记机","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"空压机","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"CO2气体焊机","details":"2台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"氩弧直流焊机","details":"10台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"直流焊机","details":"2台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"等离子切割机","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"行车","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"龙门式环缝自动焊机","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"co2气体焊机","details":"5台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"三辊对称式卷板机","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"合力叉车","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"储气罐","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"MIT/MAG焊机","details":"6台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"LD行车","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"电动单梁行车10T","details":"1台、质量、状况良好、抵押人车间","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"直流焊机","details":"4台、质量、状况良好、抵押人车间","remarks":}]	[{"morname":"滁州皖东农村商业银行股份有限公司扬子支行","morno":"其他","idno":"341100000035002"}]	[{"period":"自2014年10月31日至2015年10月31日","amount":"200万元","kind":"借款合同","range":"本金、利息及相关费用","remarks":}]	滁州兴扬汽车有限公司	838bb5644351472d894f0707f5483bdb	8a0b5a3e1655841624779001ccf8541c
